<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
US1.ATVI,0,20200506,112011,72.150000000,100
US1.ATVI,0,20200506,112019,72.230000000,143
US1.ATVI,0,20200506,112020,72.230000000,100
US1.ATVI,0,20200506,112021,72.230000000,100
US1.ATVI,0,20200506,112021,72.250000000,139
US1.ATVI,0,20200506,112024,72.240000000,200
US1.ATVI,0,20200506,112030,72.260000000,200
US1.ATVI,0,20200506,112031,72.280000000,200
US1.ATVI,0,20200506,112033,72.250000000,100
US1.ATVI,0,20200506,112035,72.250000000,200
US1.ATVI,0,20200506,112036,72.270000000,100
US1.ATVI,0,20200506,112042,72.290000000,200
US1.ATVI,0,20200506,112042,72.320000000,128
US1.ATVI,0,20200506,112048,72.300000000,200
US1.ATVI,0,20200506,112050,72.280000000,100
US1.ATVI,0,20200506,112050,72.270000000,100
US1.ATVI,0,20200506,112050,72.270000000,100
US1.ATVI,0,20200506,112059,72.270000000,100
US1.ATVI,0,20200506,112059,72.260000000,100
US1.ATVI,0,20200506,112100,72.250000000,100
US1.ATVI,0,20200506,112100,72.250000000,100
US1.ATVI,0,20200506,112105,72.230000000,200
US1.ATVI,0,20200506,112105,72.230000000,100
US1.ATVI,0,20200506,112105,72.230000000,200
US1.ATVI,0,20200506,112105,72.250000000,200
US1.ATVI,0,20200506,112109,72.240000000,200
US1.ATVI,0,20200506,112120,72.260000000,200
US1.ATVI,0,20200506,112121,72.240000000,100
US1.ATVI,0,20200506,112121,72.240000000,100
US1.ATVI,0,20200506,112122,72.230000000,100
US1.ATVI,0,20200506,112131,72.260000000,200
US1.ATVI,0,20200506,112140,72.290000000,200
US1.ATVI,0,20200506,112145,72.280000000,100
US1.ATVI,0,20200506,112145,72.270000000,100
US1.ATVI,0,20200506,112150,72.265000000,100
US1.ATVI,0,20200506,112150,72.260000000,200
US1.ATVI,0,20200506,112150,72.270000000,100
US1.ATVI,0,20200506,112150,72.270000000,100
US1.ATVI,0,20200506,112155,72.210000000,100
US1.ATVI,0,20200506,112159,72.200000000,100
US1.ATVI,0,20200506,112201,72.180000000,100
US1.ATVI,0,20200506,112205,72.120000000,100
US1.ATVI,0,20200506,112205,72.120000000,100
US1.ATVI,0,20200506,112205,72.100000000,100
US1.ATVI,0,20200506,112209,72.100000000,100
US1.ATVI,0,20200506,112209,72.090000000,200
US1.ATVI,0,20200506,112209,72.090000000,100
US1.ATVI,0,20200506,112212,72.060000000,200
US1.ATVI,0,20200506,112215,72.080000000,200
US1.ATVI,0,20200506,112217,72.090000000,100
US1.ATVI,0,20200506,112218,72.070000000,200
US1.ATVI,0,20200506,112224,72.110000000,100
US1.ATVI,0,20200506,112225,72.110000000,200
US1.ATVI,0,20200506,112241,72.190000000,200
US1.ATVI,0,20200506,112249,72.200000000,100
US1.ATVI,0,20200506,112300,72.230000000,100
US1.ATVI,0,20200506,112308,72.195000000,100
US1.ATVI,0,20200506,112319,72.170000000,100
US1.ATVI,0,20200506,112321,72.150000000,100
US1.ATVI,0,20200506,112328,72.190000000,100
US1.ATVI,0,20200506,112330,72.190000000,100
US1.ATVI,0,20200506,112333,72.190000000,200
US1.ATVI,0,20200506,112346,72.190000000,100
US1.ATVI,0,20200506,112346,72.200000000,117
US1.ATVI,0,20200506,112401,72.240000000,200
US1.ATVI,0,20200506,112406,72.210000000,200
US1.ATVI,0,20200506,112406,72.220000000,100
US1.ATVI,0,20200506,112410,72.290000000,100
US1.ATVI,0,20200506,112413,72.280000000,100
US1.ATVI,0,20200506,112413,72.270000000,200
US1.ATVI,0,20200506,112414,72.290000000,100
US1.ATVI,0,20200506,112415,72.290000000,100
US1.ATVI,0,20200506,112417,72.310000000,100
US1.ATVI,0,20200506,112424,72.260000000,111
US1.ATVI,0,20200506,112430,72.270000000,100
US1.ATVI,0,20200506,112430,72.270000000,100
US1.ATVI,0,20200506,112437,72.310000000,170
US1.ATVI,0,20200506,112439,72.340000000,200
US1.ATVI,0,20200506,112455,72.210000000,100
US1.ATVI,0,20200506,112456,72.190000000,300
US1.ATVI,0,20200506,112456,72.190000000,100
US1.ATVI,0,20200506,112504,72.160000000,200
US1.ATVI,0,20200506,112506,72.140000000,100
US1.ATVI,0,20200506,112507,72.140000000,100
US1.ATVI,0,20200506,112508,72.140000000,100
US1.ATVI,0,20200506,112513,72.120000000,100
US1.ATVI,0,20200506,112513,72.110000000,200
US1.ATVI,0,20200506,112513,72.120000000,100
US1.ATVI,0,20200506,112513,72.120000000,100
US1.ATVI,0,20200506,112513,72.130000000,100
US1.ATVI,0,20200506,112519,72.170000000,200
US1.ATVI,0,20200506,112527,72.190000000,100
US1.ATVI,0,20200506,112528,72.180000000,100
US1.ATVI,0,20200506,112528,72.180000000,200
US1.ATVI,0,20200506,112529,72.190000000,139
US1.ATVI,0,20200506,112550,72.190000000,200
US1.ATVI,0,20200506,112550,72.190000000,100
US1.ATVI,0,20200506,112555,72.180000000,100
US1.ATVI,0,20200506,112556,72.160000000,100
US1.ATVI,0,20200506,112603,72.160000000,100
US1.ATVI,0,20200506,112603,72.160000000,100
US1.ATVI,0,20200506,112605,72.160000000,100
US1.ATVI,0,20200506,112605,72.160000000,200
US1.ATVI,0,20200506,112609,72.170000000,200
US1.ATVI,0,20200506,112609,72.170000000,100
US1.ATVI,0,20200506,112612,72.180000000,100
US1.ATVI,0,20200506,112624,72.105000000,100
US1.ATVI,0,20200506,112624,72.105000000,100
US1.ATVI,0,20200506,112624,72.110000000,100
US1.ATVI,0,20200506,112627,72.090000000,200
US1.ATVI,0,20200506,112628,72.090000000,200
US1.ATVI,0,20200506,112628,72.095000000,100
US1.ATVI,0,20200506,112638,72.110000000,300
US1.ATVI,0,20200506,112644,72.110000000,200
US1.ATVI,0,20200506,112645,72.120000000,200
US1.ATVI,0,20200506,112652,72.120000000,100
US1.ATVI,0,20200506,112652,72.120000000,100
US1.ATVI,0,20200506,112653,72.110000000,187
US1.ATVI,0,20200506,112653,72.100000000,200
US1.ATVI,0,20200506,112653,72.100000000,100
US1.ATVI,0,20200506,112653,72.100000000,200
US1.ATVI,0,20200506,112654,72.130000000,200
US1.ATVI,0,20200506,112705,72.150000000,100
US1.ATVI,0,20200506,112705,72.150000000,100
US1.ATVI,0,20200506,112706,72.120000000,200
US1.ATVI,0,20200506,112708,72.130000000,100
US1.ATVI,0,20200506,112716,72.125000000,200
US1.ATVI,0,20200506,112716,72.125000000,100
US1.ATVI,0,20200506,112725,72.160000000,700
US1.ATVI,0,20200506,112725,72.170000000,300
US1.ATVI,0,20200506,112725,72.170000000,300
US1.ATVI,0,20200506,112725,72.170000000,100
US1.ATVI,0,20200506,112732,72.180000000,100
US1.ATVI,0,20200506,112751,72.280000000,200
US1.ATVI,0,20200506,112751,72.280000000,100
US1.ATVI,0,20200506,112753,72.320000000,100
US1.ATVI,0,20200506,112753,72.330000000,200
US1.ATVI,0,20200506,112756,72.340000000,200
US1.ATVI,0,20200506,112756,72.340000000,200
US1.ATVI,0,20200506,112759,72.330000000,100
US1.ATVI,0,20200506,112759,72.330000000,133
US1.ATVI,0,20200506,112801,72.340000000,200
US1.ATVI,0,20200506,112803,72.320000000,100
US1.ATVI,0,20200506,112803,72.310000000,100
US1.ATVI,0,20200506,112803,72.330000000,100
US1.ATVI,0,20200506,112803,72.330000000,100
US1.ATVI,0,20200506,112803,72.330000000,100
US1.ATVI,0,20200506,112811,72.330000000,100
US1.ATVI,0,20200506,112812,72.340000000,100
US1.ATVI,0,20200506,112815,72.370000000,200
US1.ATVI,0,20200506,112816,72.350000000,300
US1.ATVI,0,20200506,112826,72.390000000,100
US1.ATVI,0,20200506,112827,72.400000000,100
US1.ATVI,0,20200506,112828,72.400000000,100
US1.ATVI,0,20200506,112831,72.410000000,100
US1.ATVI,0,20200506,112831,72.410000000,100
US1.ATVI,0,20200506,112832,72.400000000,100
US1.ATVI,0,20200506,112832,72.380000000,113
US1.ATVI,0,20200506,112832,72.380000000,100
US1.ATVI,0,20200506,112833,72.380000000,100
US1.ATVI,0,20200506,112833,72.380000000,100
US1.ATVI,0,20200506,112837,72.360000000,100
US1.ATVI,0,20200506,112844,72.360000000,100
US1.ATVI,0,20200506,112849,72.350000000,200
US1.ATVI,0,20200506,112849,72.325000000,100
US1.ATVI,0,20200506,112849,72.320000000,100
US1.ATVI,0,20200506,112852,72.340000000,200
US1.ATVI,0,20200506,112856,72.380000000,100
US1.ATVI,0,20200506,112859,72.390000000,200
US1.ATVI,0,20200506,112859,72.390000000,100
US1.ATVI,0,20200506,112900,72.380000000,200
US1.ATVI,0,20200506,112901,72.360000000,200
US1.ATVI,0,20200506,112901,72.410000000,200
US1.ATVI,0,20200506,112901,72.400000000,100
US1.ATVI,0,20200506,112913,72.405000000,100
US1.ATVI,0,20200506,112913,72.400000000,100
US1.ATVI,0,20200506,112913,72.380000000,100
US1.ATVI,0,20200506,112919,72.340000000,100
US1.ATVI,0,20200506,112919,72.340000000,100
US1.ATVI,0,20200506,112919,72.330000000,200
US1.ATVI,0,20200506,112920,72.260000000,158
US1.ATVI,0,20200506,112920,72.260000000,100
US1.ATVI,0,20200506,112921,72.250000000,100
US1.ATVI,0,20200506,112926,72.290000000,200
US1.ATVI,0,20200506,112938,72.350000000,200
US1.ATVI,0,20200506,112941,72.330000000,200
US1.ATVI,0,20200506,112942,72.330000000,150
US1.ATVI,0,20200506,112951,72.310000000,100
US1.ATVI,0,20200506,112951,72.300000000,200
US1.ATVI,0,20200506,112951,72.290000000,100
US1.ATVI,0,20200506,112955,72.250000000,200
US1.ATVI,0,20200506,112959,72.280000000,100
US1.ATVI,0,20200506,112959,72.280000000,200
US1.ATVI,0,20200506,113000,72.270000000,200
US1.ATVI,0,20200506,113001,72.230000000,198
US1.ATVI,0,20200506,113008,72.290000000,200
US1.ATVI,0,20200506,113009,72.300000000,300
US1.ATVI,0,20200506,113010,72.300000000,200
US1.ATVI,0,20200506,113014,72.260000000,100
US1.ATVI,0,20200506,113021,72.240000000,100
US1.ATVI,0,20200506,113027,72.290000000,100
US1.ATVI,0,20200506,113031,72.290000000,100
US1.ATVI,0,20200506,113031,72.290000000,100
US1.ATVI,0,20200506,113035,72.310000000,300
US1.ATVI,0,20200506,113035,72.300000000,100
US1.ATVI,0,20200506,113035,72.300000000,100
US1.ATVI,0,20200506,113037,72.310000000,139
US1.ATVI,0,20200506,113041,72.310000000,100
US1.ATVI,0,20200506,113054,72.250000000,100
US1.ATVI,0,20200506,113057,72.270000000,100
US1.ATVI,0,20200506,113058,72.260000000,116
US1.ATVI,0,20200506,113102,72.310000000,200
US1.ATVI,0,20200506,113105,72.330000000,200
US1.ATVI,0,20200506,113106,72.340000000,100
US1.ATVI,0,20200506,113110,72.300000000,200
US1.ATVI,0,20200506,113110,72.300000000,100
US1.ATVI,0,20200506,113110,72.310000000,100
US1.ATVI,0,20200506,113110,72.310000000,100
US1.ATVI,0,20200506,113131,72.300000000,200
US1.ATVI,0,20200506,113133,72.295000000,100
US1.ATVI,0,20200506,113133,72.300000000,200
US1.ATVI,0,20200506,113133,72.290000000,100
US1.ATVI,0,20200506,113135,72.280000000,200
US1.ATVI,0,20200506,113135,72.280000000,100
US1.ATVI,0,20200506,113143,72.240000000,100
US1.ATVI,0,20200506,113143,72.230000000,100
US1.ATVI,0,20200506,113150,72.200000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.230000000,100
US1.ATVI,0,20200506,113152,72.220000000,100
US1.ATVI,0,20200506,113154,72.230000000,100
US1.ATVI,0,20200506,113157,72.210000000,100
US1.ATVI,0,20200506,113201,72.190000000,200
US1.ATVI,0,20200506,113201,72.190000000,100
US1.ATVI,0,20200506,113201,72.180000000,100
US1.ATVI,0,20200506,113201,72.180000000,200
US1.ATVI,0,20200506,113201,72.180000000,128
US1.ATVI,0,20200506,113201,72.170000000,102
US1.ATVI,0,20200506,113208,72.185000000,200
US1.ATVI,0,20200506,113208,72.170000000,200
US1.ATVI,0,20200506,113208,72.170000000,100
US1.ATVI,0,20200506,113208,72.170000000,100
US1.ATVI,0,20200506,113208,72.190000000,200
US1.ATVI,0,20200506,113213,72.210000000,100
US1.ATVI,0,20200506,113215,72.180000000,100
US1.ATVI,0,20200506,113220,72.175000000,100
US1.ATVI,0,20200506,113223,72.175000000,100
US1.ATVI,0,20200506,113223,72.150000000,100
US1.ATVI,0,20200506,113225,72.140000000,200
US1.ATVI,0,20200506,113225,72.150000000,100
US1.ATVI,0,20200506,113229,72.100000000,200
US1.ATVI,0,20200506,113247,72.060000000,200
US1.ATVI,0,20200506,113251,72.050000000,100
US1.ATVI,0,20200506,113251,72.050000000,100
US1.ATVI,0,20200506,113252,72.030000000,100
US1.ATVI,0,20200506,113252,72.030000000,100
US1.ATVI,0,20200506,113259,72.040000000,200
US1.ATVI,0,20200506,113305,71.990000000,200
US1.ATVI,0,20200506,113305,71.990000000,100
US1.ATVI,0,20200506,113306,71.990000000,199
US1.ATVI,0,20200506,113306,71.990000000,100
US1.ATVI,0,20200506,113307,71.985000000,100
US1.ATVI,0,20200506,113309,72.000000000,100
US1.ATVI,0,20200506,113311,72.020000000,199
US1.ATVI,0,20200506,113312,72.030000000,100
US1.ATVI,0,20200506,113325,72.020000000,100
US1.ATVI,0,20200506,113329,72.030000000,200
US1.ATVI,0,20200506,113330,72.050000000,100
US1.ATVI,0,20200506,113333,72.030000000,200
US1.ATVI,0,20200506,113336,72.040000000,200
US1.ATVI,0,20200506,113336,72.050000000,200
US1.ATVI,0,20200506,113341,72.110000000,100
US1.ATVI,0,20200506,113346,72.140000000,100
US1.ATVI,0,20200506,113346,72.140000000,100
US1.ATVI,0,20200506,113349,72.160000000,100
US1.ATVI,0,20200506,113349,72.170000000,100
US1.ATVI,0,20200506,113349,72.170000000,100
US1.ATVI,0,20200506,113349,72.170000000,100
US1.ATVI,0,20200506,113349,72.170000000,100
US1.ATVI,0,20200506,113350,72.140000000,200
US1.ATVI,0,20200506,113353,72.170000000,100
US1.ATVI,0,20200506,113356,72.200000000,200
US1.ATVI,0,20200506,113401,72.240000000,100
US1.ATVI,0,20200506,113409,72.230000000,200
US1.ATVI,0,20200506,113422,72.165000000,100
US1.ATVI,0,20200506,113422,72.150000000,200
US1.ATVI,0,20200506,113422,72.150000000,100
US1.ATVI,0,20200506,113425,72.140000000,100
US1.ATVI,0,20200506,113434,72.130000000,200
US1.ATVI,0,20200506,113435,72.120000000,100
US1.ATVI,0,20200506,113435,72.120000000,100
US1.ATVI,0,20200506,113435,72.120000000,100
US1.ATVI,0,20200506,113435,72.120000000,100
US1.ATVI,0,20200506,113439,72.120000000,200
US1.ATVI,0,20200506,113439,72.120000000,100
US1.ATVI,0,20200506,113439,72.120000000,129
US1.ATVI,0,20200506,113446,72.140000000,200
US1.ATVI,0,20200506,113452,72.120000000,194
US1.ATVI,0,20200506,113503,72.090000000,100
US1.ATVI,0,20200506,113503,72.080000000,100
US1.ATVI,0,20200506,113504,72.090000000,100
US1.ATVI,0,20200506,113504,72.090000000,100
US1.ATVI,0,20200506,113510,72.100000000,100
US1.ATVI,0,20200506,113510,72.100000000,200
US1.ATVI,0,20200506,113510,72.100000000,100
US1.ATVI,0,20200506,113516,72.070000000,100
US1.ATVI,0,20200506,113529,72.090000000,200
US1.ATVI,0,20200506,113540,72.020000000,200
US1.ATVI,0,20200506,113544,72.000000000,100
US1.ATVI,0,20200506,113550,71.950000000,100
US1.ATVI,0,20200506,113550,71.950000000,225
US1.ATVI,0,20200506,113553,71.880000000,100
US1.ATVI,0,20200506,113559,71.850000000,100
US1.ATVI,0,20200506,113601,71.850000000,100
US1.ATVI,0,20200506,113606,71.870000000,100
US1.ATVI,0,20200506,113606,71.870000000,100
US1.ATVI,0,20200506,113610,71.910000000,200
US1.ATVI,0,20200506,113611,71.920000000,200
US1.ATVI,0,20200506,113613,71.920000000,200
US1.ATVI,0,20200506,113616,71.960000000,200
US1.ATVI,0,20200506,113619,71.980000000,200
US1.ATVI,0,20200506,113627,72.020000000,100
US1.ATVI,0,20200506,113629,72.020000000,100
US1.ATVI,0,20200506,113629,72.020000000,100
US1.ATVI,0,20200506,113629,72.015000000,100
US1.ATVI,0,20200506,113629,72.020000000,100
US1.ATVI,0,20200506,113629,72.020000000,100
US1.ATVI,0,20200506,113637,72.000000000,100
US1.ATVI,0,20200506,113637,72.000000000,100
US1.ATVI,0,20200506,113639,71.940000000,100
US1.ATVI,0,20200506,113639,71.930000000,200
US1.ATVI,0,20200506,113648,71.930000000,200
US1.ATVI,0,20200506,113649,71.930000000,100
US1.ATVI,0,20200506,113657,71.940000000,101
US1.ATVI,0,20200506,113707,71.960000000,191
US1.ATVI,0,20200506,113713,72.000000000,161
US1.ATVI,0,20200506,113713,72.000000000,100
US1.ATVI,0,20200506,113713,72.000000000,123
US1.ATVI,0,20200506,113713,72.000000000,100
US1.ATVI,0,20200506,113713,72.000000000,100
US1.ATVI,0,20200506,113715,72.020000000,200
US1.ATVI,0,20200506,113720,72.080000000,165
US1.ATVI,0,20200506,113720,72.130000000,200
US1.ATVI,0,20200506,113722,72.140000000,200
US1.ATVI,0,20200506,113722,72.150000000,100
US1.ATVI,0,20200506,113724,72.140000000,100
US1.ATVI,0,20200506,113725,72.120000000,100
US1.ATVI,0,20200506,113735,72.120000000,200
US1.ATVI,0,20200506,113735,72.110000000,200
US1.ATVI,0,20200506,113745,72.100000000,100
US1.ATVI,0,20200506,113745,72.100000000,100
US1.ATVI,0,20200506,113748,72.090000000,100
US1.ATVI,0,20200506,113748,72.090000000,100
US1.ATVI,0,20200506,113748,72.090000000,100
US1.ATVI,0,20200506,113750,72.075000000,100
US1.ATVI,0,20200506,113750,72.060000000,200
US1.ATVI,0,20200506,113754,72.060000000,100
US1.ATVI,0,20200506,113756,72.070000000,100
US1.ATVI,0,20200506,113758,72.070000000,200
US1.ATVI,0,20200506,113758,72.070000000,300
US1.ATVI,0,20200506,113806,72.040000000,100
US1.ATVI,0,20200506,113806,72.040000000,130
US1.ATVI,0,20200506,113807,72.040000000,188
US1.ATVI,0,20200506,113808,72.040000000,100
US1.ATVI,0,20200506,113808,72.050000000,100
US1.ATVI,0,20200506,113812,72.040000000,200
US1.ATVI,0,20200506,113817,72.050000000,100
US1.ATVI,0,20200506,113826,72.080000000,148
US1.ATVI,0,20200506,113831,72.090000000,200
US1.ATVI,0,20200506,113833,72.110000000,100
US1.ATVI,0,20200506,113841,72.100000000,100
US1.ATVI,0,20200506,113842,72.120000000,100
US1.ATVI,0,20200506,113904,72.125000000,100
US1.ATVI,0,20200506,113910,72.110000000,100
US1.ATVI,0,20200506,113910,72.080000000,200
US1.ATVI,0,20200506,113911,72.080000000,100
US1.ATVI,0,20200506,113915,72.110000000,200
US1.ATVI,0,20200506,113915,72.120000000,100
US1.ATVI,0,20200506,113916,72.090000000,119
US1.ATVI,0,20200506,113917,72.100000000,200
US1.ATVI,0,20200506,113926,72.080000000,100
US1.ATVI,0,20200506,113942,72.040000000,200
US1.ATVI,0,20200506,113942,72.050000000,100
US1.ATVI,0,20200506,113947,72.080000000,136
US1.ATVI,0,20200506,113948,72.080000000,500
US1.ATVI,0,20200506,113958,72.080000000,100
US1.ATVI,0,20200506,114014,72.100000000,100
US1.ATVI,0,20200506,114017,72.100000000,200
US1.ATVI,0,20200506,114018,72.080000000,100
US1.ATVI,0,20200506,114024,72.070000000,100
US1.ATVI,0,20200506,114033,72.050000000,100
US1.ATVI,0,20200506,114034,72.060000000,100
US1.ATVI,0,20200506,114037,72.060000000,113
US1.ATVI,0,20200506,114042,72.060000000,200
US1.ATVI,0,20200506,114042,72.060000000,100
US1.ATVI,0,20200506,114059,72.050000000,104
US1.ATVI,0,20200506,114125,72.050000000,200
US1.ATVI,0,20200506,114125,72.030000000,100
US1.ATVI,0,20200506,114127,72.060000000,200
US1.ATVI,0,20200506,114129,72.050000000,200
US1.ATVI,0,20200506,114132,72.040000000,100
US1.ATVI,0,20200506,114135,72.040000000,200
US1.ATVI,0,20200506,114137,72.060000000,100
US1.ATVI,0,20200506,114137,72.050000000,100
US1.ATVI,0,20200506,114137,72.050000000,100
US1.ATVI,0,20200506,114140,72.050000000,100
US1.ATVI,0,20200506,114140,72.050000000,100
US1.ATVI,0,20200506,114142,72.060000000,100
US1.ATVI,0,20200506,114142,72.060000000,200
US1.ATVI,0,20200506,114145,72.070000000,100
US1.ATVI,0,20200506,114148,72.070000000,300
US1.ATVI,0,20200506,114154,72.060000000,100
US1.ATVI,0,20200506,114200,72.050000000,100
US1.ATVI,0,20200506,114200,72.040000000,100
US1.ATVI,0,20200506,114202,72.030000000,100
US1.ATVI,0,20200506,114202,72.030000000,100
US1.ATVI,0,20200506,114202,72.030000000,100
US1.ATVI,0,20200506,114216,72.010000000,100
US1.ATVI,0,20200506,114216,72.010000000,200
US1.ATVI,0,20200506,114216,72.010000000,100
US1.ATVI,0,20200506,114221,72.020000000,100
US1.ATVI,0,20200506,114225,72.040000000,100
US1.ATVI,0,20200506,114228,72.050000000,100
US1.ATVI,0,20200506,114228,72.050000000,200
US1.ATVI,0,20200506,114243,72.070000000,202
US1.ATVI,0,20200506,114245,72.080000000,100
US1.ATVI,0,20200506,114245,72.080000000,100
US1.ATVI,0,20200506,114259,72.100000000,100
US1.ATVI,0,20200506,114306,72.090000000,100
US1.ATVI,0,20200506,114314,72.090000000,200
US1.ATVI,0,20200506,114321,72.100000000,100
US1.ATVI,0,20200506,114326,72.110000000,398
US1.ATVI,0,20200506,114327,72.110000000,100
US1.ATVI,0,20200506,114336,72.100000000,200
US1.ATVI,0,20200506,114358,72.080000000,100
US1.ATVI,0,20200506,114413,72.060000000,123
US1.ATVI,0,20200506,114414,72.050000000,100
US1.ATVI,0,20200506,114414,72.050000000,100
US1.ATVI,0,20200506,114418,72.020000000,100
US1.ATVI,0,20200506,114421,72.000000000,200
US1.ATVI,0,20200506,114423,71.990000000,100
US1.ATVI,0,20200506,114428,71.980000000,100
US1.ATVI,0,20200506,114428,71.980000000,200
US1.ATVI,0,20200506,114430,71.980000000,100
US1.ATVI,0,20200506,114433,71.980000000,100
US1.ATVI,0,20200506,114433,71.980000000,100
US1.ATVI,0,20200506,114434,72.010000000,200
US1.ATVI,0,20200506,114434,72.010000000,100
US1.ATVI,0,20200506,114435,71.990000000,100
US1.ATVI,0,20200506,114438,72.000000000,179
US1.ATVI,0,20200506,114459,72.030000000,100
US1.ATVI,0,20200506,114510,72.040000000,200
US1.ATVI,0,20200506,114521,72.040000000,200
US1.ATVI,0,20200506,114525,72.020000000,200
US1.ATVI,0,20200506,114525,72.020000000,100
US1.ATVI,0,20200506,114525,72.030000000,200
US1.ATVI,0,20200506,114538,72.020000000,100
US1.ATVI,0,20200506,114538,72.020000000,200
US1.ATVI,0,20200506,114554,72.020000000,100
US1.ATVI,0,20200506,114559,72.020000000,100
US1.ATVI,0,20200506,114600,72.040000000,100
US1.ATVI,0,20200506,114608,72.120000000,100
US1.ATVI,0,20200506,114619,72.060000000,100
US1.ATVI,0,20200506,114619,72.050000000,100
US1.ATVI,0,20200506,114619,72.045000000,100
US1.ATVI,0,20200506,114619,72.040000000,100
US1.ATVI,0,20200506,114619,72.040000000,100
US1.ATVI,0,20200506,114633,72.020000000,100
US1.ATVI,0,20200506,114635,71.990000000,100
US1.ATVI,0,20200506,114653,72.075000000,100
US1.ATVI,0,20200506,114657,72.080000000,200
US1.ATVI,0,20200506,114657,72.080000000,100
US1.ATVI,0,20200506,114706,72.120000000,100
US1.ATVI,0,20200506,114708,72.110000000,100
US1.ATVI,0,20200506,114708,72.120000000,200
US1.ATVI,0,20200506,114710,72.100000000,100
US1.ATVI,0,20200506,114710,72.110000000,200
US1.ATVI,0,20200506,114710,72.110000000,100
US1.ATVI,0,20200506,114712,72.100000000,200
US1.ATVI,0,20200506,114724,72.100000000,200
US1.ATVI,0,20200506,114728,72.075000000,100
US1.ATVI,0,20200506,114728,72.070000000,200
US1.ATVI,0,20200506,114729,72.070000000,100
US1.ATVI,0,20200506,114730,72.080000000,200
US1.ATVI,0,20200506,114739,72.110000000,100
US1.ATVI,0,20200506,114742,72.110000000,100
US1.ATVI,0,20200506,114742,72.120000000,100
US1.ATVI,0,20200506,114748,72.100000000,100
US1.ATVI,0,20200506,114751,72.120000000,1405
US1.ATVI,0,20200506,114751,72.120000000,395
US1.ATVI,0,20200506,114751,72.120000000,100
US1.ATVI,0,20200506,114759,72.100000000,100
US1.ATVI,0,20200506,114804,72.090000000,105
US1.ATVI,0,20200506,114814,72.110000000,200
US1.ATVI,0,20200506,114823,72.100000000,134
US1.ATVI,0,20200506,114832,72.100000000,200
US1.ATVI,0,20200506,114836,72.100000000,100
US1.ATVI,0,20200506,114836,72.100000000,100
US1.ATVI,0,20200506,114839,72.110000000,200
US1.ATVI,0,20200506,114841,72.110000000,100
US1.ATVI,0,20200506,114841,72.110000000,100
US1.ATVI,0,20200506,114849,72.110000000,200
US1.ATVI,0,20200506,114854,72.100000000,100
US1.ATVI,0,20200506,114855,72.090000000,100
US1.ATVI,0,20200506,114855,72.100000000,219
US1.ATVI,0,20200506,114858,72.110000000,200
US1.ATVI,0,20200506,114858,72.110000000,219
US1.ATVI,0,20200506,114911,72.110000000,200
US1.ATVI,0,20200506,114911,72.110000000,100
US1.ATVI,0,20200506,114912,72.100000000,100
US1.ATVI,0,20200506,114915,72.090000000,100
US1.ATVI,0,20200506,114925,72.090000000,100
US1.ATVI,0,20200506,114933,72.080000000,100
US1.ATVI,0,20200506,114939,72.070000000,100
US1.ATVI,0,20200506,114939,72.070000000,100
US1.ATVI,0,20200506,114939,72.070000000,100
US1.ATVI,0,20200506,114939,72.070000000,100
US1.ATVI,0,20200506,114946,72.060000000,100
US1.ATVI,0,20200506,114946,72.060000000,100
US1.ATVI,0,20200506,114946,72.060000000,200
US1.ATVI,0,20200506,114949,72.060000000,200
US1.ATVI,0,20200506,114949,72.060000000,200
US1.ATVI,0,20200506,114949,72.060000000,100
US1.ATVI,0,20200506,114949,72.050000000,100
US1.ATVI,0,20200506,114955,72.070000000,106
US1.ATVI,0,20200506,114956,72.080000000,100
US1.ATVI,0,20200506,114956,72.080000000,200
US1.ATVI,0,20200506,115002,72.030000000,100
US1.ATVI,0,20200506,115002,72.020000000,100
US1.ATVI,0,20200506,115004,72.020000000,100
US1.ATVI,0,20200506,115004,72.020000000,100
US1.ATVI,0,20200506,115005,72.010000000,200
US1.ATVI,0,20200506,115008,72.020000000,100
US1.ATVI,0,20200506,115009,72.010000000,100
US1.ATVI,0,20200506,115011,72.000000000,100
US1.ATVI,0,20200506,115011,72.000000000,100
US1.ATVI,0,20200506,115012,71.990000000,100
US1.ATVI,0,20200506,115014,71.955000000,100
US1.ATVI,0,20200506,115015,71.950000000,100
US1.ATVI,0,20200506,115015,71.940000000,100
US1.ATVI,0,20200506,115020,71.975000000,100
US1.ATVI,0,20200506,115022,71.920000000,200
US1.ATVI,0,20200506,115025,71.930000000,100
US1.ATVI,0,20200506,115025,71.920000000,200
US1.ATVI,0,20200506,115025,71.920000000,200
US1.ATVI,0,20200506,115025,71.920000000,100
US1.ATVI,0,20200506,115027,71.880000000,100
US1.ATVI,0,20200506,115027,71.880000000,117
